,auc,prauc,model,assignment,k,iteration
175,0.8724984022747442,0.030906522313637955,DSBM,hard,7,2
176,0.8860686547692125,0.05650249364334142,BiAA,soft,8,2
177,0.8847674372865302,0.05345275579599384,SBM,soft,8,2
178,0.8856327080135241,0.05853916695147479,DBiAA,soft,8,2
179,0.8862657784161156,0.056492511802139,DSBM,soft,8,2
180,0.8707384060915957,0.028362558303724604,BiAA,hard,8,2
181,0.8698102414060739,0.028065511495163526,SBM,hard,8,2
182,0.8767435706732938,0.03412935026327455,DBiAA,hard,8,2
183,0.87169947969432,0.031233557975189046,DSBM,hard,8,2
184,0.886079604017572,0.056009199689449486,BiAA,soft,9,2
185,0.8855310503846304,0.05681176458782003,SBM,soft,9,2
186,0.885582333742574,0.05714729427476167,DBiAA,soft,9,2
187,0.8854188389019885,0.057311723320956284,DSBM,soft,9,2
188,0.8713983905843855,0.02812231157973374,BiAA,hard,9,2
189,0.8712839620210225,0.026840806162998103,SBM,hard,9,2
190,0.8760873029419156,0.03423565726209735,DBiAA,hard,9,2
191,0.8720512450765987,0.030954750169961787,DSBM,hard,9,2
192,0.8720248136657847,0.03031977131043414,BiAA,soft,2,3
193,0.8720299102938126,0.030312293935194544,SBM,soft,2,3
194,0.8764603933833028,0.03370605494945354,DBiAA,soft,2,3
195,0.8765173974919568,0.03358048388462051,DSBM,soft,2,3
196,0.8137928995494071,0.011756010893341405,BiAA,hard,2,3
197,0.8130809602803319,0.011802409990598658,SBM,hard,2,3
198,0.8720726864260074,0.030396910075694797,DBiAA,hard,2,3
199,0.871880044260461,0.030315625380733208,DSBM,hard,2,3
200,0.8764425284639921,0.03442733448847476,BiAA,soft,3,3
201,0.8763598282365167,0.03343103277256309,SBM,soft,3,3
202,0.8801692195020525,0.04420984283150082,DBiAA,soft,3,3
203,0.8800731752746491,0.04211854636262928,DSBM,soft,3,3
204,0.847348677721121,0.01753134333781001,BiAA,hard,3,3
205,0.8464277730038211,0.01755420225688444,SBM,hard,3,3
206,0.8740959840180886,0.032743968110926516,DBiAA,hard,3,3
207,0.8718311908444907,0.030336873488640552,DSBM,hard,3,3
208,0.8796506958825603,0.04217323441758361,BiAA,soft,4,3
209,0.8765255576175389,0.033431765114972575,SBM,soft,4,3
210,0.8833546474144982,0.05099457285699599,DBiAA,soft,4,3
211,0.8826030218387687,0.050597841358746294,DSBM,soft,4,3
212,0.860424812793104,0.02041750382464255,BiAA,hard,4,3
213,0.8602659103713101,0.020436322258068518,SBM,hard,4,3
214,0.8741908884924418,0.032891042684907223,DBiAA,hard,4,3
215,0.8719180840346298,0.030378991041380955,DSBM,hard,4,3
216,0.8826747501913261,0.049406045560728806,BiAA,soft,5,3
217,0.8784376650012897,0.04233196367550533,SBM,soft,5,3
218,0.8842732118994069,0.05176350887388989,DBiAA,soft,5,3
219,0.8832350781851926,0.051408395958754224,DSBM,soft,5,3
220,0.8653577780678591,0.02398728579261251,BiAA,hard,5,3
221,0.8653427309197584,0.02273506347541112,SBM,hard,5,3
222,0.8741711234588855,0.033313620929389956,DBiAA,hard,5,3
223,0.8719288722309222,0.030349641572981555,DSBM,hard,5,3
224,0.8827933963682132,0.049707535439810956,BiAA,soft,6,3
225,0.8824359517651914,0.049085310250128494,SBM,soft,6,3
226,0.8843208250056984,0.05420811017042995,DBiAA,soft,6,3
227,0.8843971760871094,0.05314361542693421,DSBM,soft,6,3
228,0.8685086684912633,0.026273851757252092,BiAA,hard,6,3
229,0.8683307057004779,0.026156304775223446,SBM,hard,6,3
230,0.8746926704209532,0.03344857415351096,DBiAA,hard,6,3
231,0.8706375452071209,0.03032539906482789,DSBM,hard,6,3
232,0.8818130739682751,0.05085808279622897,BiAA,soft,7,3
233,0.8835138478390977,0.05171386952114711,SBM,soft,7,3
234,0.8841775769080347,0.055588176299408654,DBiAA,soft,7,3
235,0.8848767473554259,0.053839552748684384,DSBM,soft,7,3
236,0.8685058536052489,0.026812267400195346,BiAA,hard,7,3
237,0.8672346896440375,0.026812336353931068,SBM,hard,7,3
238,0.8742139082649584,0.033120739789804086,DBiAA,hard,7,3
239,0.8704327169837774,0.03064714158673882,DSBM,hard,7,3
240,0.8837695113886521,0.05463198520884225,BiAA,soft,8,3
241,0.882963540643377,0.05076540018460356,SBM,soft,8,3
242,0.8835344397076699,0.054873578528718256,DBiAA,soft,8,3
243,0.8821994020362015,0.05323697210656194,DSBM,soft,8,3
244,0.8680521586684862,0.027030674151920266,BiAA,hard,8,3
245,0.8684728677984436,0.027410319336805336,SBM,hard,8,3
246,0.8742360920896294,0.03324236811767592,DBiAA,hard,8,3
247,0.8686640440786152,0.030790436945438204,DSBM,hard,8,3
248,0.8836991265498322,0.05315722864142537,BiAA,soft,9,3
249,0.8847259216217209,0.055618389324452,SBM,soft,9,3
250,0.8837137453583368,0.05558239441370395,DBiAA,soft,9,3
251,0.8850071933304816,0.055607536249754695,DSBM,soft,9,3
252,0.8676141756546097,0.028116481903719976,BiAA,hard,9,3
253,0.8647506712557591,0.0280131509407404,SBM,hard,9,3
254,0.8738078903248919,0.03345928799276396,DBiAA,hard,9,3
255,0.8691721416922314,0.030641843489733093,DSBM,hard,9,3
256,0.8745065643118464,0.031970230949621314,BiAA,soft,2,4
257,0.8745040965390961,0.031970528344951316,SBM,soft,2,4
258,0.8789849503640788,0.03522750292506675,DBiAA,soft,2,4
259,0.8793161482222936,0.04055627756780225,DSBM,soft,2,4
260,0.8167813741280789,0.011907553933859928,BiAA,hard,2,4
261,0.8163792886684745,0.011920624766159498,SBM,hard,2,4
262,0.8750528560641251,0.0322309653231771,DBiAA,hard,2,4
263,0.8744542216272744,0.0320441907905661,DSBM,hard,2,4
264,0.879159995235785,0.04030693535289046,BiAA,soft,3,4
265,0.8793466324698821,0.035771636519962347,SBM,soft,3,4
266,0.881665804274616,0.04695195967595167,DBiAA,soft,3,4
267,0.882533460468146,0.04542018242282166,DSBM,soft,3,4
268,0.8493867132001858,0.017606027426834734,BiAA,hard,3,4
269,0.8493735259169395,0.017606027426834734,SBM,hard,3,4
270,0.876432839193818,0.034357042320433906,DBiAA,hard,3,4
271,0.8743857203573056,0.03204384998101135,DSBM,hard,3,4
272,0.8809580540877415,0.045894919893266606,BiAA,soft,4,4
273,0.8793706548116499,0.04037552023549217,SBM,soft,4,4
274,0.8846692789285572,0.05157876589314214,DBiAA,soft,4,4
275,0.8806397532701287,0.044721199994712815,DSBM,soft,4,4
276,0.8626366746750982,0.02187535908985925,BiAA,hard,4,4
277,0.8623165682671421,0.02187535908985925,SBM,hard,4,4
278,0.8770186105368961,0.03517998071622114,DBiAA,hard,4,4
279,0.8745337452388467,0.03203664017034627,DSBM,hard,4,4
280,0.8815564386006585,0.04659070051867705,BiAA,soft,5,4
281,0.882632138710264,0.04505667333622712,SBM,soft,5,4
282,0.8850831990464989,0.054810214116307404,DBiAA,soft,5,4
283,0.8842018331393566,0.052707247616177226,DSBM,soft,5,4
284,0.8678944914060819,0.024626879772230374,BiAA,hard,5,4
285,0.8679221089874124,0.023638268760731936,SBM,hard,5,4
286,0.8766580887987409,0.034762596139426866,DBiAA,hard,5,4
287,0.8746173628142069,0.032010486772325694,DSBM,hard,5,4
288,0.8820696663427782,0.04913122608529663,BiAA,soft,6,4
289,0.8806264846643128,0.04444325129233014,SBM,soft,6,4
290,0.8856565514228213,0.05549290393925915,DBiAA,soft,6,4
291,0.8842620691330433,0.05340967942578419,DSBM,soft,6,4
292,0.8708271120491846,0.027059238472187948,BiAA,hard,6,4
293,0.8709142746061745,0.026957460403500756,SBM,hard,6,4
294,0.8768621285557392,0.0350142062588898,DBiAA,hard,6,4
295,0.8744754102127558,0.032030384022387046,DSBM,hard,6,4
296,0.8839774297705897,0.05267511257126137,BiAA,soft,7,4
297,0.8832894543422471,0.04906792973156415,SBM,soft,7,4
298,0.8856123897960667,0.05706739153628148,DBiAA,soft,7,4
299,0.8864421690892379,0.05744195283923737,DSBM,soft,7,4
300,0.8708201916099559,0.027508803169065326,BiAA,hard,7,4
301,0.868175741206011,0.02738061433338511,SBM,hard,7,4
302,0.8779627097632172,0.03938625631856552,DBiAA,hard,7,4
303,0.8723165783832239,0.031953364955717656,DSBM,hard,7,4
304,0.8856157190381092,0.05554612306969124,BiAA,soft,8,4
305,0.8853238396328816,0.05577318766060005,SBM,soft,8,4
306,0.8855517620892298,0.056888142290821966,DBiAA,soft,8,4
307,0.8860035815849715,0.05663908559779696,DSBM,soft,8,4
308,0.8708340397053118,0.028530637639333493,BiAA,hard,8,4
309,0.8709537282983572,0.02837826427357803,SBM,hard,8,4
310,0.8753641892403397,0.03372202693855569,DBiAA,hard,8,4
311,0.8712694159364192,0.03203513007153143,DSBM,hard,8,4
312,0.885912084257304,0.055691019291965946,BiAA,soft,9,4
313,0.8855896527747783,0.0554989463827099,SBM,soft,9,4
314,0.8854083154025238,0.059390798043380974,DBiAA,soft,9,4
315,0.8848081518556229,0.06238087634108015,DSBM,soft,9,4
316,0.8701558241866246,0.031232880472646378,BiAA,hard,9,4
317,0.8697072379573116,0.027940358441438433,SBM,hard,9,4
318,0.8783794598919669,0.03780865225565319,DBiAA,hard,9,4
319,0.8728282445027097,0.03232737024730159,DSBM,hard,9,4
320,0.8724002604561472,0.0318040895877277,BiAA,soft,2,5
321,0.8724150904773292,0.03180834665866475,SBM,soft,2,5
322,0.8770243838177849,0.04130550102100682,DBiAA,soft,2,5
323,0.8773252916640986,0.03466584747248181,DSBM,soft,2,5
324,0.8136424731534438,0.011907677571775039,BiAA,hard,2,5
325,0.8134602639375458,0.011885616195882558,SBM,hard,2,5
326,0.8728921157204375,0.03200434289358158,DBiAA,hard,2,5
327,0.8722568418211653,0.03187643166604466,DSBM,hard,2,5
328,0.8770753690719291,0.04067644087850384,BiAA,soft,3,5
329,0.8772082151450462,0.0346186830761137,SBM,soft,3,5
330,0.8804299710561335,0.04681309914051633,DBiAA,soft,3,5
331,0.8803736433008718,0.044070128215115044,DSBM,soft,3,5
332,0.8485423932984648,0.018076844861642287,BiAA,hard,3,5
333,0.8478997783821043,0.01826648122633867,SBM,hard,3,5
334,0.8723684245525429,0.03189953990202721,DBiAA,hard,3,5
335,0.8723679962997726,0.03188419574384144,DSBM,hard,3,5
336,0.8808591098729983,0.0464621680011735,BiAA,soft,4,5
337,0.8805469036498713,0.044752708961543416,SBM,soft,4,5
338,0.8831611000037454,0.053662438127496014,DBiAA,soft,4,5
339,0.8808913060394139,0.04450694182192194,DSBM,soft,4,5
340,0.8600750249151627,0.021583586058510216,BiAA,hard,4,5
341,0.8600750249151627,0.021583586058510216,SBM,hard,4,5
342,0.8750970054967999,0.03425763561121098,DBiAA,hard,4,5
343,0.8723390754074792,0.03186896765872216,DSBM,hard,4,5
344,0.8809400187184503,0.04662601249571138,BiAA,soft,5,5
345,0.8787034586733058,0.045144426237749224,SBM,soft,5,5
346,0.884026912953967,0.052115864654915925,DBiAA,soft,5,5
347,0.8829127395331411,0.05294419061708225,DSBM,soft,5,5
348,0.8657785742830668,0.02514705232799653,BiAA,hard,5,5
349,0.8657647317500958,0.023691919382956228,SBM,hard,5,5
350,0.8737307746775833,0.03316592265375642,DBiAA,hard,5,5
351,0.8722628369172738,0.03184327097720897,DSBM,hard,5,5
352,0.882529573296819,0.05206874269855338,BiAA,soft,6,5
353,0.8821537759800304,0.05532047698337769,SBM,soft,6,5
354,0.8840908285447464,0.05407553926670753,DBiAA,soft,6,5
355,0.8849247515937007,0.053883381858225575,DSBM,soft,6,5
356,0.8692050871221885,0.027187586390285394,BiAA,hard,6,5
357,0.869241704141968,0.027130650164089512,SBM,hard,6,5
358,0.8744498116314809,0.03428153783951641,DBiAA,hard,6,5
359,0.8710865490599959,0.03186242276134174,DSBM,hard,6,5
360,0.8830442995062194,0.052194538935641695,BiAA,soft,7,5
361,0.8837196219284353,0.0542722612198495,SBM,soft,7,5
362,0.8824626699859074,0.055858036297667196,DBiAA,soft,7,5
363,0.882812485778165,0.05715700815487065,DSBM,soft,7,5
364,0.8687869550162557,0.02775029774152784,BiAA,hard,7,5
365,0.8685366452856624,0.02722431406355776,SBM,hard,7,5
366,0.8747680927287059,0.03500888899439643,DBiAA,hard,7,5
367,0.8707688048087143,0.03184251871811237,DSBM,hard,7,5
368,0.8837948979851261,0.05607380664704484,BiAA,soft,8,5
369,0.8837465169271386,0.05611306368356698,SBM,soft,8,5
370,0.8840691238661172,0.05707070724505533,DBiAA,soft,8,5
371,0.8844475837670042,0.05873807989558681,DSBM,soft,8,5
372,0.8692789709272468,0.028678403550591078,BiAA,hard,8,5
373,0.8685416189259628,0.02861579098419402,SBM,hard,8,5
374,0.8740833880982984,0.03415000135951533,DBiAA,hard,8,5
375,0.8700021320029251,0.032197600588223185,DSBM,hard,8,5
376,0.8839368538730467,0.05707677302377584,BiAA,soft,9,5
377,0.8844203653573431,0.05639153293874309,SBM,soft,9,5
378,0.8833393845588087,0.05936426566206145,DBiAA,soft,9,5
379,0.883709287755851,0.05941124058737301,DSBM,soft,9,5
380,0.870387042908695,0.029118731153642937,BiAA,hard,9,5
381,0.86805196378809,0.02910229689288665,SBM,hard,9,5
382,0.8745360197598384,0.03474999818828049,DBiAA,hard,9,5
383,0.8698241333452286,0.0322163870718558,DSBM,hard,9,5
384,0.8753958215955777,0.030931232886873827,BiAA,soft,2,6
385,0.8754011664034848,0.03093872936328777,SBM,soft,2,6
386,0.8791784559240158,0.03387933595629643,DBiAA,soft,2,6
387,0.8793918571644801,0.03365064949153739,DSBM,soft,2,6
388,0.817130242671089,0.012145432817758268,BiAA,hard,2,6
389,0.817130242671089,0.012145432817758268,SBM,hard,2,6
390,0.8753087988481963,0.0310060631332632,DBiAA,hard,2,6
391,0.8752597764429397,0.031012844717374678,DSBM,hard,2,6
392,0.8800844757191376,0.03942565006954583,BiAA,soft,3,6
393,0.8793793800343338,0.03366458066368263,SBM,soft,3,6
394,0.8830120113028012,0.04762390403287631,DBiAA,soft,3,6
395,0.8820722124864121,0.042300311010885626,DSBM,soft,3,6
396,0.8510327594321276,0.017540517971576124,BiAA,hard,3,6
397,0.8510101475547773,0.01752231131278901,SBM,hard,3,6
398,0.8772079528696093,0.03324994385467803,DBiAA,hard,3,6
399,0.8752628818592392,0.031034704558989833,DSBM,hard,3,6
400,0.8827911243987006,0.04458668361573978,BiAA,soft,4,6
401,0.8821169542712488,0.039927872889603006,SBM,soft,4,6
402,0.8853889628361447,0.05270778073652738,DBiAA,soft,4,6
403,0.8836100625851199,0.04645577953621304,DSBM,soft,4,6
404,0.8625426561731094,0.021217137318692906,BiAA,hard,4,6
405,0.8626627081286885,0.021138461766250113,SBM,hard,4,6
406,0.8779488443405699,0.03478944525865522,DBiAA,hard,4,6
407,0.8752764863977842,0.03103103390858631,DSBM,hard,4,6
408,0.8826043035777922,0.04558030513445144,BiAA,soft,5,6
409,0.8839800227694806,0.048635146759689385,SBM,soft,5,6
410,0.8861456184316421,0.054317862141574275,DBiAA,soft,5,6
411,0.8856513766214298,0.05338518106193123,DSBM,soft,5,6
412,0.8686503391682121,0.024403811665804527,BiAA,hard,5,6
413,0.8682587985582557,0.023197743273705072,SBM,hard,5,6
414,0.876842754841855,0.033354743957954076,DBiAA,hard,5,6
415,0.8752957369577132,0.031023941917244238,DSBM,hard,5,6
416,0.8855522876410262,0.05231545281251807,BiAA,soft,6,6
417,0.8845025149917992,0.04945635724629382,SBM,soft,6,6
418,0.8869282000881178,0.056105962467882936,DBiAA,soft,6,6
419,0.8859362616861258,0.056786350520936946,DSBM,soft,6,6
420,0.8715401348211105,0.026614618532113218,BiAA,hard,6,6
421,0.8714495722596017,0.026592956330164265,SBM,hard,6,6
422,0.8769880367847164,0.03309798887113035,DBiAA,hard,6,6
423,0.8735473174351492,0.03099408343919678,DSBM,hard,6,6
424,0.8857393011101903,0.05258964616189171,BiAA,soft,7,6
425,0.8840246876748766,0.04959499978616358,SBM,soft,7,6
426,0.8865152696648249,0.057542260459478176,DBiAA,soft,7,6
427,0.886811433903505,0.0566347253889261,DSBM,soft,7,6
428,0.8715127747469732,0.026879129955852083,BiAA,hard,7,6
429,0.8709279904430642,0.02579898288321661,SBM,hard,7,6
430,0.8778779379178691,0.03568255091179832,DBiAA,hard,7,6
431,0.8764942445418812,0.03765075647726339,DSBM,hard,7,6
432,0.8861514561563222,0.05556123375155896,BiAA,soft,8,6
433,0.88510023107866,0.05412205485883222,SBM,soft,8,6
434,0.8880520577079077,0.058482075906437905,DBiAA,soft,8,6
435,0.8869515521737433,0.05834766863786448,DSBM,soft,8,6
436,0.8718174846050071,0.027641453362038902,BiAA,hard,8,6
