,auc,prauc,model,assignment,k,iteration
80,0.7060800983175614,0.0005647129509900701,BiAA,soft,4,1
81,0.7052201914062898,0.0005641104934463847,SBM,soft,4,1
82,0.715319321373439,0.000486476205045133,DBiAA,soft,4,1
83,0.6613885555690534,0.0003004110112423676,DSBM,soft,4,1
84,0.6965412623272977,0.00018787774955664958,BiAA,hard,4,1
85,0.6394411248832926,0.00012539003087018677,SBM,hard,4,1
86,0.7050377509650102,0.0014780057290090416,DBiAA,hard,4,1
87,0.6192606754314024,0.00147859178883613,DSBM,hard,4,1
88,0.7107332364652841,0.0003807662609531258,BiAA,soft,5,1
89,0.7130212105663867,0.0003222923907669164,SBM,soft,5,1
90,0.7060778386794989,0.0005120923071215336,DBiAA,soft,5,1
91,0.6791123401988457,0.00017019771568502976,DSBM,soft,5,1
92,0.7074498291003054,0.00017967629665334705,BiAA,hard,5,1
93,0.6627104577683463,0.0001423047032577559,SBM,hard,5,1
94,0.7054857932413187,0.0004967975987971707,DBiAA,hard,5,1
95,0.6702270956518597,0.0004269661284609476,DSBM,hard,5,1
