,auc,prauc,model,assignment,k,iteration
59,0.868404376283155,0.0374046333773687,BiSBM_VB,soft,5,7
60,0.8764495015723712,0.05092328930921885,BiSBM_VB,soft,6,7
61,0.872173458431719,0.03414029055780643,BiSBM_VB,soft,7,7
62,0.8629379829721596,0.042836630539135584,BiSBM_VB,soft,8,7
63,0.8694132574620121,0.039836440985362494,BiSBM_VB,soft,9,7
64,0.7870619810220881,0.015138902305940035,BiSBM_VB,soft,2,8
65,0.8051411893564115,0.03221728063917186,BiSBM_VB,soft,3,8
66,0.8420517661901665,0.038223627562095394,BiSBM_VB,soft,4,8
67,0.8524628294616348,0.03576070191482245,BiSBM_VB,soft,5,8
68,0.8524408659527446,0.03444649102592197,BiSBM_VB,soft,6,8
69,0.8755169525883455,0.04313428745812848,BiSBM_VB,soft,7,8
70,0.8600427604314065,0.0485409902538395,BiSBM_VB,soft,8,8
71,0.8579529865691343,0.04043974459526284,BiSBM_VB,soft,9,8
72,0.7960808818816894,0.01772056265803407,BiSBM_VB,soft,2,9
73,0.8306792853226231,0.025594160452479243,BiSBM_VB,soft,3,9
74,0.8540334123779616,0.026008016894472522,BiSBM_VB,soft,4,9
75,0.8646638466961483,0.030325473585812463,BiSBM_VB,soft,5,9
76,0.8707705783075905,0.04706592977705417,BiSBM_VB,soft,6,9
77,0.869667158025166,0.038821341643353095,BiSBM_VB,soft,7,9
78,0.8712694140015809,0.03891137873894684,BiSBM_VB,soft,8,9
79,0.8699516474752006,0.03508073083904454,BiSBM_VB,soft,9,9
