,auc,prauc,model,assignment,k,iteration
28,0.8709370230930775,0.029573004855782122,BiSBM_VB,soft,6,3
29,0.8717032647064262,0.030722378584196748,BiSBM_VB,soft,7,3
30,0.8725993491973988,0.03413195184156079,BiSBM_VB,soft,8,3
31,0.8735539704945787,0.03543645466507697,BiSBM_VB,soft,9,3
32,0.83314792344701,0.014358667732295802,BiSBM_VB,soft,2,4
33,0.8610681846001926,0.02110554353268904,BiSBM_VB,soft,3,4
34,0.868383254753133,0.02542168595481446,BiSBM_VB,soft,4,4
35,0.8716438620817798,0.02937079746359942,BiSBM_VB,soft,5,4
36,0.8735021055686842,0.03085991899345903,BiSBM_VB,soft,6,4
37,0.8737559283956199,0.032463227439608916,BiSBM_VB,soft,7,4
38,0.8756672692856717,0.03670159293621584,BiSBM_VB,soft,8,4
39,0.8760102334335299,0.038885267141148136,BiSBM_VB,soft,9,4
40,0.8299905943602361,0.014385317947585062,BiSBM_VB,soft,2,5
41,0.8601123685622277,0.021949420325295184,BiSBM_VB,soft,3,5
42,0.8663940482585244,0.02525608514978107,BiSBM_VB,soft,4,5
43,0.8691418705757096,0.029382827807514233,BiSBM_VB,soft,5,5
44,0.8717679695307629,0.030928429066340513,BiSBM_VB,soft,6,5
45,0.8724936959883541,0.0321995646505675,BiSBM_VB,soft,7,5
46,0.8734093274470518,0.034365549400442875,BiSBM_VB,soft,8,5
47,0.8745571596992086,0.03846371062029865,BiSBM_VB,soft,9,5
48,0.8341216284197452,0.01458637409113011,BiSBM_VB,soft,2,6
49,0.8635126347281701,0.021189168438526328,BiSBM_VB,soft,3,6
50,0.8688070385730982,0.024815157227441372,BiSBM_VB,soft,4,6
51,0.8720221654864205,0.026432835144822253,BiSBM_VB,soft,5,6
52,0.8739439559723621,0.02999152257792089,BiSBM_VB,soft,6,6
53,0.874954385046221,0.03122813269385536,BiSBM_VB,soft,7,6
54,0.8761995996730363,0.035242104352438616,BiSBM_VB,soft,8,6
55,0.8768078549584223,0.037683877799359916,BiSBM_VB,soft,9,6
56,0.8312311429435761,0.014404650473658197,BiSBM_VB,soft,2,7
57,0.8607037870248233,0.02161434805845243,BiSBM_VB,soft,3,7
58,0.8674648705012864,0.02439777847826067,BiSBM_VB,soft,4,7
59,0.8701088610744685,0.028034705371968168,BiSBM_VB,soft,5,7
60,0.8723536534083189,0.02990257516162937,BiSBM_VB,soft,6,7
61,0.8729867524218767,0.031223140467782164,BiSBM_VB,soft,7,7
62,0.8733872606017616,0.03283044423693176,BiSBM_VB,soft,8,7
63,0.8747087966387456,0.0358179518004942,BiSBM_VB,soft,9,7
64,0.8296716713145194,0.01438070349293764,BiSBM_VB,soft,2,8
65,0.8601342261145111,0.02123997995156332,BiSBM_VB,soft,3,8
66,0.8666970357249136,0.024621648976024854,BiSBM_VB,soft,4,8
67,0.869824557386426,0.028539232672010716,BiSBM_VB,soft,5,8
68,0.871878162102659,0.02980532625311589,BiSBM_VB,soft,6,8
69,0.8723613686791356,0.03118128448976886,BiSBM_VB,soft,7,8
70,0.8731797489629434,0.033254164625083654,BiSBM_VB,soft,8,8
71,0.8740205910025838,0.03828371632705859,BiSBM_VB,soft,9,8
72,0.8348160288390274,0.014708667744214858,BiSBM_VB,soft,2,9
73,0.8636550368503688,0.022082579619406725,BiSBM_VB,soft,3,9
74,0.8694339228834432,0.025104803434335028,BiSBM_VB,soft,4,9
75,0.873049502648333,0.029187543389815253,BiSBM_VB,soft,5,9
76,0.8748043116966442,0.030595917630752912,BiSBM_VB,soft,6,9
77,0.8747737001868243,0.03254510234107801,BiSBM_VB,soft,7,9
78,0.8762661877095959,0.03386970004945211,BiSBM_VB,soft,8,9
79,0.877441236710078,0.03754555862836757,BiSBM_VB,soft,9,9
