,auc,prauc,model,assignment,k,iteration
84,0.8570577595476653,0.024773581262083767,BiAA,hard,4,1
85,0.8361248193011315,0.02291561181118033,SBM,hard,4,1
86,0.8494285287017453,0.02801653952011208,DBiAA,hard,4,1
87,0.8175756798906193,0.024245369868844485,DSBM,hard,4,1
88,0.8788929479373624,0.03900594048299843,BiAA,soft,5,1
89,0.8635333660905665,0.037976592651387336,SBM,soft,5,1
90,0.8757240416728977,0.04174393053054082,DBiAA,soft,5,1
91,0.862367635853504,0.03836359785852937,DSBM,soft,5,1
92,0.8579827953313821,0.027200199896927364,BiAA,hard,5,1
93,0.8158245921368398,0.022252779503989448,SBM,hard,5,1
94,0.8746316591538663,0.03394797125213508,DBiAA,hard,5,1
95,0.8338902062993584,0.030316489798775798,DSBM,hard,5,1
96,0.9017699587686129,0.051436799729334196,BiAA,soft,6,1
97,0.8886980423992537,0.042070997409553036,SBM,soft,6,1
98,0.8960748289146675,0.0631734834022226,DBiAA,soft,6,1
